Land_size_for_Crop_Agriculture_Acres,hh_size,hhh_age,number_perennial_grown,HH Income + Production/Day  (USD),business_number,composts,water_control_practise,postharvest_food_storage,hhh_read_write,Material_walls,bicycle_owned,seasonal_crops_planted,grow_vegetables,season2_crops_planted,work_casual,radios_owned,non_bio_waste_mgt_method,save_mode_7,tippy_tap_present,soil_mgt_methods,hh_produce_lq_manure,Access to electricity,ProgressStatus
0.2,4.0,70.0,6.0,1.5971862273232136,0,0,0,0,0,2,1,5.0,1,5.0,0,0,3,0,0.0,2 5,0,0,Struggling
0.0,2.0,63.0,1.0,1.3406145871899295,1,0,0,0,0,1,0,8.0,1,8.0,0,0,1,1,0.0,2 5,0,1,Struggling
4.8,6.0,49.0,2.0,1.3710847834135504,0,0,1,1,1,1,1,4.0,1,3.0,0,1,1 3,0,1.0,1 3 4 5,1,0,Struggling
0.3,8.0,36.0,4.0,1.6504998148833767,0,0,0,1,0,2,1,4.0,1,4.0,1,1,1,0,1.0,1 2 3 4 5,1,0,Struggling
1.0,5.0,25.0,3.0,1.1779340984820437,1,0,0,1,1,1,1,6.0,1,3.0,0,1,1,0,1.0,1 2 3 4,0,0,Struggling
1.0,3.0,51.0,4.0,1.666790077748982,1,1,0,1,1,1,0,2.0,0,3.0,0,1,97,0,0.0,4,0,1,Struggling
0.4,3.0,39.0,7.0,1.6682710107367642,1,0,1,1,0,1,0,3.0,1,3.0,0,0,1,0,0.0,1 4 5,1,1,Struggling
1.0,2.0,69.0,2.0,1.340244353942984,0,0,0,1,0,2,0,5.0,1,4.0,0,0,1 3,0,0.0,2 3 4 5,0,1,Struggling
0.7,2.0,70.0,6.0,1.365790447982229,0,0,1,1,0,2,1,7.0,1,5.0,0,1,1,0,0.0,1 4,0,1,Struggling
0.8,7.0,37.0,6.0,1.6419844502036285,1,1,1,0,1,2,1,6.0,0,2.0,0,1,1,0,1.0,1 2 3,1,0,Struggling
0.5,6.0,28.0,0.0,1.3487597186227325,1,0,0,1,1,1,0,5.0,1,3.0,0,0,3,0,0.0,2 3 4 5,1,1,Struggling
2.0,7.0,45.0,4.0,1.467604590892262,0,0,0,1,0,1,0,6.0,1,4.0,0,1,3,0,0.0,1 4,0,1,Struggling
0.25,9.0,45.0,2.0,1.7466123657904478,1,0,0,1,1,1,0,4.0,0,3.0,0,0,1,0,1.0,1 2,1,1,Struggling
1.75,2.0,55.0,4.0,1.3417252869307663,0,1,1,1,0,2,1,4.0,1,2.0,0,1,1 2 3,1,0.0,1 2 3 4 5,1,0,Struggling
1.0,10.0,56.0,4.0,1.0870048130322103,0,0,0,1,1,2,0,5.0,0,2.0,0,1,1,1,0.0,1 2 3 4 5,0,1,Struggling
2.5,3.0,65.0,7.0,1.639763050721955,0,0,0,1,0,1,1,3.0,1,4.0,0,0,2,0,1.0,4,0,1,Struggling
0.0,3.0,70.0,1.0,0.5746019992595335,0,1,1,1,0,2,0,5.0,0,2.0,0,0,1,0,1.0,1 2 3 4,0,1,Struggling
0.125,5.0,70.0,3.0,1.7835616438356166,1,0,1,0,0,2,0,4.0,0,5.0,1,0,1,0,1.0,1 2 3,0,0,Struggling
1.5,3.0,28.0,4.0,1.643835616438356,1,0,1,0,1,1,0,9.0,1,3.0,0,1,1,0,1.0,3 4 5,0,0,Struggling
2.0,4.0,51.0,3.0,1.589781562384302,1,1,1,1,0,2,1,2.0,1,2.0,0,1,1,0,1.0,1 2 3 4 5,1,0,Struggling
1.7,10.5,54.0,5.0,1.8145131432802664,0,1,0,0,0,2,0,2.0,1,3.0,1,0,1,0,1.0,2 3 4 5,0,1,Struggling
0.5,7.0,38.0,3.0,1.6079229914846354,1,0,0,0,1,2,0,3.0,1,3.0,0,1,1,0,0.0,2 3,0,0,Struggling
0.8,7.0,35.0,2.0,1.4620510921880785,0,1,1,0,0,1,0,4.0,0,3.0,0,1,1,0,1.0,2 3 5,0,0,Struggling
3.25,10.0,48.0,3.0,1.7611995557201037,1,0,0,1,1,2,0,4.0,1,4.0,0,0,97,0,0.0,2 5,0,0,Struggling
4.8,8.0,74.0,4.0,1.5886708626434654,0,0,0,0,1,2,1,5.0,0,4.0,0,1,1,0,0.0,1 2,0,0,Struggling
1.0,4.0,76.0,5.0,1.8934468715290635,0,1,1,1,1,2,0,4.0,1,3.0,0,1,3 97,1,1.0,1 2 3 4 5,1,0,Struggling
1.8,4.0,46.0,4.0,1.8955942243613475,0,0,1,0,1,2,0,4.0,0,3.0,0,1,1,0,0.0,1 2 3 4,0,0,Struggling
2.0,9.0,47.0,2.0,1.0181414291003332,0,0,1,0,0,2,1,4.0,0,2.0,1,0,3,1,0.0,1 2 3 4 5,1,1,Struggling
2.0,3.0,61.0,6.0,1.6795261014439096,0,1,1,0,0,2,0,6.0,0,2.0,0,0,1,0,1.0,2 3 4 5,0,0,Struggling
2.0,10.0,56.0,2.0,1.0614587189929656,0,1,1,1,1,2,1,4.0,0,2.0,0,0,1,1,1.0,1 2 3 4,0,0,Struggling
0.5,4.0,75.0,3.0,1.8939651980747871,0,1,0,1,0,2,0,4.0,1,3.0,0,0,1,0,0.0,4,1,1,Struggling
3.0,3.0,66.0,7.0,1.637911884487227,1,0,0,1,0,2,1,3.0,1,5.0,0,1,1,1,1.0,1 2 3 4 5,1,1,Struggling
1.0,2.0,40.0,2.0,0.594224361347649,0,0,1,1,1,2,0,2.0,0,2.0,0,0,1,1,0.0,1 2 3 4 5,0,1,Struggling
0.0,10.5,78.0,4.0,1.9044798222880412,0,0,1,1,0,2,0,3.0,1,3.0,0,0,1,0,1.0,-99,0,0,Struggling
1.5,5.0,53.0,6.0,1.7682339874120694,1,0,0,1,0,1,1,4.0,0,1.0,0,1,1,0,1.0,1 2,0,1,Struggling
1.0,3.0,40.0,6.0,1.3643095149944464,0,1,0,1,0,1,0,4.0,0,2.0,1,0,1,0,0.0,2,0,1,Struggling
0.5,3.0,51.0,7.0,1.36653091447612,0,0,0,1,0,1,1,3.0,1,4.0,0,1,1,0,0.0,1 2 3 4 5,1,0,Struggling
2.0,5.0,28.0,5.0,1.7623102554609404,0,0,0,1,1,1,0,6.0,1,4.0,1,0,97,0,1.0,2 4 5,0,1,Struggling
0.9,4.0,35.0,7.0,1.9518696778970752,0,1,1,1,1,2,1,4.0,0,4.0,1,1,1,0,0.0,1 2 4 5,0,0,Struggling
2.0,3.0,29.0,7.0,1.8530174009626064,1,1,0,0,1,1,1,6.0,1,4.0,1,1,1,0,0.0,1 2 4 5,0,0,Struggling
1.0,5.0,45.0,1.0,1.5468345057386157,0,0,1,1,1,1,0,2.0,1,2.0,0,0,1 3,1,0.0,1 2 3 4 5,1,0,Struggling
1.0,3.0,60.0,3.0,1.6497593483894857,0,1,0,1,0,1,1,3.0,1,4.0,0,1,1,0,0.0,1 2 3 4 5,0,0,Struggling
0.0,1.0,28.0,0.0,1.4316919659385412,1,1,1,1,1,1,0,2.0,0,1.0,0,1,1,1,1.0,1 2 3 4 5,1,0,Struggling
0.1,5.0,27.0,1.0,0.8285820066641985,1,1,0,1,1,2,0,2.0,1,1.0,0,1,1,0,1.0,1 2 3 4 5,1,0,Struggling
1.25,3.0,80.0,2.0,1.944835246205109,0,1,0,1,0,2,0,5.0,0,1.0,1,1,1,0,1.0,2 3 4 5,0,0,Struggling
2.0,3.0,80.0,4.0,1.666790077748982,0,0,0,1,0,2,1,4.0,0,3.0,1,1,1,0,1.0,1 4,0,1,Struggling
2.5,6.0,56.0,5.0,1.3548315438726397,0,1,1,1,0,2,1,2.0,1,3.0,0,1,1,1,1.0,1 2 3 4 5,0,0,Struggling
1.75,6.0,39.0,7.0,1.958237689744539,0,1,0,0,0,1,1,5.0,1,2.0,1,1,1,0,1.0,1,0,0,Struggling
1.0,6.0,35.0,3.0,1.6112550907071457,1,1,1,1,0,1,1,4.0,1,2.0,0,1,1 2 3,1,0.0,1 2 3 4 5,1,0,Struggling
2.0,6.0,90.0,5.0,0.8152536097741577,0,0,1,0,1,2,0,3.0,0,1.0,0,1,1,0,1.0,2 3 4 5,0,0,Struggling
0.5,6.0,49.0,1.0,1.9507589781562384,0,1,1,1,0,1,1,4.0,1,2.0,1,0,1 3,0,0.0,1 3 5,1,1,Struggling
0.25,7.0,50.0,3.0,0.8781932617549055,0,0,1,0,1,2,0,3.0,1,2.0,1,0,1,0,1.0,1 3 4,0,0,Struggling
1.0,5.0,66.0,4.0,0.8948537578674566,0,1,0,1,0,2,0,4.0,1,4.0,1,1,97,0,1.0,2 4 5,0,0,Struggling
3.0,4.0,80.0,4.0,1.9194742687893371,0,0,0,1,0,2,0,7.0,1,7.0,0,1,3,0,1.0,1,0,1,Struggling
1.0,4.0,27.0,3.0,2.008589411329137,0,1,1,1,1,1,0,4.0,1,3.0,1,1,1 2 3,0,1.0,1 2 3 4 5,1,1,Struggling
2.0,7.0,58.0,5.0,1.314883376527212,0,0,1,1,1,2,1,3.0,1,4.0,0,0,1,1,1.0,1 2 3 4 5,0,1,Struggling
1.0,6.0,36.0,6.0,1.3703072935949647,0,0,1,1,0,1,0,4.0,1,2.0,1,1,1,0,1.0,1,0,0,Struggling
2.0,10.5,32.0,4.0,1.9527582376897443,1,0,1,1,1,2,1,4.0,1,3.0,0,1,1,0,0.0,1,0,0,Struggling
1.5,5.0,50.0,3.0,2.13115512773047,1,0,0,1,1,2,1,5.0,0,5.0,0,0,1,0,0.0,4,0,1,Struggling
2.8,5.0,47.0,7.0,2.142317660125879,0,1,0,1,1,2,1,5.0,0,3.0,0,1,97,0,0.0,1 4,0,0,Struggling
2.0,4.0,79.0,7.0,1.920918178452425,0,0,1,0,0,2,1,4.0,0,4.0,0,0,1,0,1.0,1 2,0,0,Struggling
1.75,4.0,25.0,3.0,1.8944835246205107,1,1,1,1,0,2,1,3.0,1,2.0,0,1,1 2 3,1,0.0,1 2 3 4 5,1,0,Struggling
2.5,7.0,55.0,4.0,1.663828211773417,1,1,0,1,0,2,1,3.0,1,2.0,0,1,97,0,0.0,2 3 5,0,0,Struggling
0.5,5.0,62.0,7.0,2.127360236949278,0,0,0,0,1,2,0,4.0,1,5.0,0,0,3,0,0.0,2 5,1,1,Struggling
1.3,5.0,67.0,5.0,2.171047760088856,1,0,0,0,0,2,0,3.0,1,4.0,0,0,1,1,1.0,2 3,0,1,Struggling
3.0,4.0,76.0,5.0,2.176897445390596,0,1,1,1,1,2,0,8.0,1,6.0,0,1,1,1,1.0,1 2 3 4 5,1,1,Struggling
4.8,3.0,45.0,6.0,1.387856349500185,0,1,1,0,1,2,1,6.0,0,4.0,0,1,1,0,1.0,1 2 4,1,0,Struggling
0.5,4.0,42.0,5.0,1.913883746760459,0,1,1,1,1,2,1,6.0,1,1.0,0,0,1 2 3,1,1.0,1 2 3 4 5,1,0,Struggling
1.0,3.0,60.0,6.0,1.9155868196964088,0,1,0,1,0,2,1,3.0,1,4.0,0,1,1,1,0.0,1 2 3 4 5,1,0,Struggling
2.0,5.0,40.0,7.0,2.1159570529433545,0,0,0,0,1,2,1,5.0,1,4.0,0,1,1,0,1.0,2 3,1,0,Struggling
0.75,1.0,30.0,0.0,1.67530544242873,1,1,0,1,1,1,1,2.0,0,3.0,0,1,1,0,0.0,2 4,0,0,Struggling
1.5,6.0,40.0,7.0,1.3654387263976304,0,0,0,1,0,2,0,3.0,0,4.0,1,1,1,1,0.0,1 2,0,1,Struggling
2.9,4.0,38.0,4.0,2.227693446871529,1,0,1,1,0,1,0,3.0,1,4.0,1,1,1,0,1.0,4,0,0,Struggling
1.0,6.0,33.0,4.0,1.9296556830803409,0,0,1,1,1,1,0,5.0,1,4.0,1,0,3 97,1,1.0,1 2 3 4 5,1,0,Struggling
1.0,5.0,45.0,5.0,0.7537948907811921,0,1,1,1,0,2,0,2.0,0,1.0,0,0,97,0,1.0,1 2 3 4 5,0,0,Struggling
1.4,3.0,25.0,1.0,0.9744539059607552,0,0,0,1,0,2,1,2.0,1,3.0,0,0,1,0,0.0,1 2 3 4,0,1,Struggling
1.0,2.0,44.0,3.0,2.078119215105517,1,1,1,1,0,1,0,3.0,1,3.0,0,1,1 2 3,1,0.0,1 2 3 4 5,1,0,Struggling
3.0,10.5,72.0,6.0,1.22843391336542,1,0,0,1,1,2,1,3.0,0,3.0,0,0,1,0,0.0,1 4,0,0,Struggling
2.0,4.0,66.0,4.0,1.0277674935209182,0,0,1,1,0,2,1,4.0,0,2.0,0,1,1,1,1.0,1 2 3 4 5,1,0,Struggling
3.0,5.0,73.0,7.0,2.1532765642354685,0,0,0,1,1,2,0,7.0,1,6.0,0,1,1 2,0,0.0,1 4,0,1,Struggling
1.0,2.0,25.0,3.0,2.0407256571640136,0,1,1,1,0,1,0,3.0,1,2.0,1,1,1 2 3,1,0.0,1 2 3 4 5,1,1,Struggling
0.2,4.0,25.0,3.0,1.5971862273232136,0,1,0,1,1,1,0,5.0,1,3.0,1,1,97,1,1.0,2 4 5,1,0,Struggling
0.7,5.0,34.0,2.0,2.2898926323583857,0,0,0,0,1,2,1,4.0,0,4.0,0,0,1,0,1.0,2 4 5,0,1,Struggling
0.5,4.0,28.0,2.0,1.921510551647538,0,0,1,0,1,1,1,6.0,1,4.0,0,1,1,1,0.0,1 2 3 4 5,1,0,Struggling
3.0,5.0,52.0,5.0,1.768789337282488,1,1,1,1,1,2,1,3.0,1,2.0,0,1,1,0,1.0,1 2 3 4 5,1,0,Struggling
1.0,2.0,71.0,4.0,0.9148463532025176,0,1,1,1,0,1,0,2.0,1,2.0,0,1,1 2 3,1,0.0,1 2 3 4 5,0,1,Struggling
2.0,6.0,36.0,4.0,2.005183265457238,1,1,1,1,1,1,1,4.0,1,3.0,0,1,1 2 3,1,0.0,1 2 3 4 5,1,0,Struggling
2.0,3.0,34.0,4.0,2.399851906701222,1,0,0,1,1,2,1,6.0,1,5.0,0,1,1,0,0.0,2 3 4 5,1,0,Struggling
1.0,6.0,49.0,5.0,1.3553498704183635,0,0,1,1,0,1,0,3.0,1,3.0,1,1,1,0,1.0,1 2 3 4 5,1,0,Struggling
1.0,3.0,20.0,4.0,1.6737504627915587,1,1,1,1,0,2,1,7.0,1,7.0,0,0,1,0,1.0,2 5,0,0,Struggling
2.0,3.0,26.0,2.0,2.4108108108108106,0,1,1,1,1,1,0,5.0,1,6.0,0,1,1 2,1,1.0,1 2 3 4 5,1,0,Struggling
1.0,5.0,26.0,0.0,2.2221399481673454,1,1,1,1,1,1,0,4.0,0,3.0,0,0,1,0,0.0,2 3 4 5,0,1,Struggling
2.0,5.0,59.0,5.0,2.153646797482414,0,1,1,1,0,2,0,7.0,0,3.0,0,0,1,1,1.0,2 3,1,0,Struggling
1.5,4.0,31.0,5.0,2.0596075527582376,0,0,0,0,1,2,1,4.0,1,5.0,1,1,1,0,1.0,2 3 4,0,1,Struggling
0.3,1.0,40.0,3.0,1.7604590892262124,0,1,1,1,0,2,1,5.0,0,7.0,1,0,1,0,1.0,1 2 3 4 5,0,1,Struggling
1.0,7.0,38.0,7.0,1.46945575712699,0,0,0,0,1,2,1,3.0,1,6.0,0,1,3,0,0.0,2 4 5,1,1,Struggling
2.5,8.0,48.0,3.0,1.3920770085153646,1,1,1,1,1,2,1,4.0,1,3.0,0,1,1 2 3,1,0.0,1 2 3 4 5,1,0,Struggling
2.0,5.0,49.0,3.0,2.116993706034802,0,1,1,1,1,2,1,4.0,1,4.0,0,1,1 2 3,1,1.0,1 3 4 5,1,0,Struggling
2.5,4.0,63.0,7.0,1.9205479452054797,0,0,1,1,0,1,0,4.0,0,4.0,1,0,1,0,1.0,1 2 3 4 5,1,1,Struggling
1.0,5.0,53.0,1.0,2.210292484265087,0,0,0,1,0,2,0,4.0,1,7.0,1,0,97,0,0.0,2 4 5,1,0,Struggling
1.0,5.0,25.0,4.0,2.116993706034802,1,0,1,1,0,2,1,4.0,1,3.0,0,1,1,0,1.0,-99,0,0,Struggling
3.0,2.0,80.0,6.0,1.3669011477230657,0,0,0,0,0,1,0,6.0,1,5.0,1,0,3,0,0.0,2 5,0,1,Struggling
0.0,6.0,27.0,1.0,1.9589041095890407,1,0,0,0,1,1,0,7.0,1,8.0,0,1,3,0,0.0,2 5,0,0,Struggling
2.3,5.0,97.0,3.0,2.2184376156978898,0,0,0,1,0,2,1,7.0,1,6.0,0,1,1 97,0,1.0,1 2 3 4 5,1,0,Struggling
3.0,10.0,68.0,5.0,1.7416512402813773,1,0,1,1,1,2,1,6.0,1,6.0,0,1,1 97,1,1.0,1 2 3 4 5,1,0,Struggling
1.0,5.0,50.0,3.0,2.54394668641244,1,0,1,1,0,1,0,3.0,1,3.0,1,1,1 2 3,0,0.0,1 2 3 4 5,1,1,Struggling
3.0,7.0,58.0,3.0,2.5050721954831543,0,0,1,1,1,2,0,5.0,1,5.0,0,1,3,1,1.0,1 2 3 4 5,1,0,Struggling
1.5,5.0,56.0,5.0,2.1592002961865977,1,0,0,0,1,2,1,2.0,0,4.0,0,0,1,0,1.0,1 2 3,0,0,Struggling
2.7,5.0,49.0,6.0,2.1218067382450942,0,0,0,1,1,2,1,4.0,1,3.0,0,1,97,0,1.0,1 4,0,0,Struggling
2.0,6.0,32.0,3.0,2.453980007404665,0,0,1,1,1,2,0,5.0,1,6.0,1,1,1 2,1,1.0,1 2 3 4 5,1,1,Struggling
0.25,7.0,72.0,4.0,2.532765642354684,0,0,0,1,0,2,1,3.0,1,5.0,1,1,1,0,1.0,2 3 4,1,0,Struggling
2.0,6.0,70.0,7.0,2.532099222510181,0,1,0,1,0,2,0,8.0,1,7.0,1,1,1,0,1.0,1 4,0,1,Struggling
0.0,6.0,39.0,3.0,1.389855609033691,0,0,0,1,0,1,0,6.0,1,3.0,1,1,1,0,0.0,1 2 4,0,1,Struggling
1.25,7.0,44.0,4.0,2.5231395779340984,0,0,0,1,0,1,1,3.0,1,3.0,0,0,3,0,1.0,2 3 5,1,1,Struggling
1.0,4.0,26.0,3.0,2.0255460940392447,0,0,1,1,1,1,0,4.0,1,3.0,0,1,3,1,0.0,1 2 3 4 5,1,1,Struggling
2.2,10.5,61.0,5.0,2.095890410958904,1,1,0,1,1,2,1,5.0,1,5.0,0,1,3 97,1,1.0,1 2 3 4 5,1,0,Struggling
0.5,7.0,45.0,5.0,2.669900037023325,0,1,0,1,1,2,1,8.0,1,8.0,1,0,1,1,1.0,1 3 4,0,0,Struggling
2.0,7.0,38.0,5.0,2.510181414291003,0,0,0,1,0,2,1,5.0,0,5.0,1,1,97,0,1.0,2 5,0,0,Struggling
1.75,6.0,54.0,4.0,2.5809700111069978,0,0,0,1,1,2,0,5.0,0,2.0,1,1,3,0,0.0,2 3 5,0,0,Struggling
2.0,7.0,43.0,3.0,2.5068493150684934,0,0,1,0,1,1,1,5.0,1,4.0,1,0,1,1,0.0,1 2 3 4 5,1,0,Struggling
4.8,7.0,38.0,6.0,2.106627175120326,0,0,0,0,1,2,1,3.0,1,3.0,1,0,3,1,1.0,2 4,0,0,Struggling
2.0,5.0,32.0,1.0,1.2554609403924473,0,0,1,0,1,2,1,5.0,0,3.0,0,1,1,0,0.0,2 4,0,0,Struggling
0.75,8.0,45.0,7.0,2.700481303221029,0,1,0,0,1,2,1,5.0,1,6.0,1,1,3,0,1.0,2 5,0,0,Struggling
0.5,7.0,45.0,4.0,2.504257682339874,1,0,0,1,0,2,1,3.0,1,4.0,0,1,1,0,0.0,-99,0,0,Struggling
1.7,4.0,26.0,2.0,1.1192151055164754,1,1,0,1,1,2,1,5.0,1,4.0,0,1,97,1,0.0,2 5,0,0,Struggling
0.2,7.0,38.0,2.0,1.483450573861533,1,0,1,1,1,1,0,7.0,0,6.0,0,1,1,0,0.0,1 2 4,1,1,Struggling
0.0,8.0,26.0,6.0,2.2187338022954464,1,0,1,1,1,1,1,3.0,1,1.0,0,0,1,0,0.0,1,0,1,Struggling
3.5,4.0,71.0,6.0,2.734172528693077,0,0,0,0,0,2,0,5.0,1,5.0,0,0,1,0,1.0,2 3,0,0,Struggling
2.0,7.0,42.0,3.0,2.5801554979637173,1,1,1,0,0,2,0,7.0,0,3.0,1,1,1,0,1.0,1 2 3 4,1,1,Struggling
0.7,5.0,66.0,5.0,2.139948167345428,0,1,0,1,0,1,0,6.0,1,6.0,0,0,97,0,1.0,2 5,0,0,Struggling
4.0,8.0,50.0,4.0,1.562014068863384,1,1,1,1,1,2,0,3.0,0,4.0,0,0,1 97,0,0.0,4,0,0,Struggling
0.875,8.0,31.0,4.0,2.6839689004072564,1,1,0,1,0,1,1,6.0,0,5.0,0,0,1,0,0.0,1 2 3 4 5,1,1,Struggling
2.0,7.0,37.0,3.0,2.516845612736024,1,1,0,1,1,1,1,2.0,1,4.0,0,1,1,1,1.0,1 2 3 4 5,1,0,Struggling
3.7,7.0,59.0,3.0,2.545353572750833,0,0,1,1,0,2,0,6.0,1,7.0,0,1,1,1,1.0,2 3,1,0,Struggling
4.0,6.0,67.0,7.0,2.537393557941503,1,1,0,1,0,2,1,1.0,1,7.0,0,0,1,0,1.0,1,1,0,Struggling
2.0,9.0,44.0,5.0,1.933135875601629,1,0,1,1,0,2,0,5.0,0,6.0,0,1,1 2 3,1,1.0,1 2 3 4 5,1,1,Struggling
0.0,10.0,33.0,3.0,1.7487597186227324,1,1,0,1,1,2,1,5.0,0,3.0,0,0,1,0,1.0,2 3 4 5,0,1,Struggling
1.0,4.0,34.0,0.0,1.135135135135135,0,0,1,0,0,1,0,4.0,0,3.0,1,1,1,0,0.0,1 3 5,0,0,Struggling
0.75,6.0,50.0,6.0,2.669529803776379,0,0,0,0,0,2,0,5.0,0,6.0,1,1,3,1,1.0,2 5,1,1,Struggling
1.0,4.0,55.0,3.0,1.89707515734913,0,1,1,1,0,2,1,6.0,1,5.0,1,0,2 97,1,1.0,1 2 3 4 5,1,1,Struggling
0.8,6.0,54.0,7.0,2.318622732321362,0,0,1,1,1,2,0,7.0,1,2.0,1,0,1,1,1.0,1 2 4 5,1,0,Struggling
1.0,6.0,66.0,2.0,1.3583857830433173,0,0,1,1,1,2,0,4.0,1,4.0,0,0,1,1,1.0,1 2 3 4 5,1,1,Struggling
0.5,8.0,36.0,4.0,2.683820807108478,0,1,0,1,0,1,1,4.0,1,3.0,1,1,1,1,0.0,1 2 3 4 5,1,1,Struggling
2.0,9.0,47.0,3.0,2.643465383191411,1,1,1,1,1,2,0,3.0,1,4.0,1,0,3,0,0.0,2 3 4 5,0,1,Struggling
0.2,6.0,57.0,6.0,1.828878193261755,1,1,1,1,1,1,0,2.0,1,3.0,0,0,1,1,1.0,1 2 3 4 5,1,1,Struggling
2.0,6.0,29.0,4.0,2.319215105516476,1,1,0,1,1,2,1,5.0,0,4.0,0,1,1,0,1.0,2 3 4 5,1,0,Struggling
1.0,2.0,57.0,3.0,0.740836727138097,0,1,1,1,0,2,0,2.0,1,2.0,0,0,1,1,1.0,1 2 3 4 5,0,1,Struggling
2.0,6.0,30.0,5.0,2.320251758607923,1,1,1,0,0,1,1,3.0,0,4.0,1,1,1,0,1.0,1 3 4 5,0,1,Struggling
0.875,4.0,30.0,2.0,1.962680488707886,1,1,1,1,0,1,0,8.0,1,7.0,0,1,1,0,0.0,1 2 3 4 5,1,0,Struggling
4.5,7.0,64.0,2.0,2.604961125509071,0,0,1,1,1,2,1,5.0,1,3.0,0,0,1 3,0,1.0,1 4 5,0,0,Struggling
1.0,4.0,84.0,7.0,1.9047019622362087,0,0,0,1,0,2,1,8.0,1,7.0,0,0,1,0,0.0,1 4,0,0,Struggling
1.5,6.0,56.0,2.0,1.3580155497963715,1,0,0,0,0,2,1,5.0,0,5.0,0,0,3,0,0.0,2 5,0,0,Struggling
1.0,5.0,28.0,7.0,2.6382821177341724,1,0,0,1,1,1,1,5.0,1,5.0,0,1,1,0,1.0,1 4,0,1,Struggling
1.5,6.0,32.0,3.0,2.440577563865235,0,1,1,1,1,1,1,3.0,1,3.0,1,1,1 2 3,0,0.0,1 2 3 4 5,1,0,Struggling
2.0,4.0,88.0,3.0,2.670640503517216,0,0,1,1,1,1,1,4.0,1,3.0,0,0,1 2,1,0.0,1 2 3 4 5,1,1,Struggling
1.5,9.0,50.0,3.0,1.6319881525360975,1,1,1,1,1,1,1,3.0,1,3.0,1,1,1,0,1.0,1 2 3 4 5,1,1,Struggling
1.0,5.0,39.0,7.0,2.1937800814513144,0,0,0,0,1,2,1,5.0,1,4.0,1,1,1,0,0.0,2 4,0,0,Struggling
4.0,7.0,80.0,5.0,2.523509811181044,0,1,0,0,0,2,1,5.0,1,5.0,1,0,1,0,1.0,2 4 5,0,0,Struggling
0.3,8.0,48.0,6.0,2.686782673084043,0,0,0,0,1,2,0,5.0,1,3.0,1,0,3,0,0.0,2 4,0,1,Struggling
2.75,5.0,65.0,4.0,2.40503517215846,0,1,1,1,0,2,1,6.0,0,5.0,1,0,1,0,1.0,1 2 3 4 5,1,0,Struggling
2.0,7.0,60.0,5.0,2.9608293224731583,0,1,1,1,0,2,0,6.0,1,4.0,1,0,1 2 3 97,0,1.0,1 2 3 4 5,1,1,Struggling
2.0,3.0,24.0,5.0,1.5457238059977787,1,1,1,0,0,2,0,5.0,0,2.0,0,0,1,0,0.0,1 2 3 4 5,1,0,Struggling
2.0,2.0,80.0,3.0,1.461680858941133,0,0,1,1,0,1,1,3.0,1,3.0,0,1,1,0,0.0,1 2 3 4 5,0,1,Struggling
2.0,7.0,34.0,5.0,2.5057386153276564,1,0,0,1,1,1,0,3.0,0,4.0,0,0,97,0,1.0,4,0,0,Struggling
0.375,6.0,42.0,4.0,2.3909663087745283,1,0,0,1,1,1,1,6.0,1,4.0,1,0,1,0,1.0,1 2 3 4 5,1,1,Struggling
1.0,4.0,68.0,4.0,2.508182154757497,0,1,0,1,0,2,1,3.0,1,4.0,0,1,1,0,1.0,1 2 3 4 5,1,0,Struggling
1.8,7.0,32.0,6.0,2.5316549426138466,0,0,1,1,0,2,0,6.0,1,3.0,1,0,1,0,0.0,4,0,1,Struggling
3.0,7.0,45.0,6.0,2.578822658274713,1,0,1,1,1,2,1,4.0,1,3.0,0,1,1 3,1,0.0,1 2 3 4 5,0,0,Struggling
1.0,7.0,50.0,4.0,2.6138467234357647,0,0,0,1,1,2,0,5.0,1,4.0,0,0,97,0,0.0,2 5,0,0,Struggling
4.5,9.0,53.0,5.0,3.0163643095149943,1,0,1,1,0,2,0,5.0,1,4.0,0,0,1,0,1.0,1,0,0,On Track
1.5,7.0,65.0,5.0,2.5045538689374305,0,0,1,1,1,2,0,4.0,1,3.0,0,0,1,0,0.0,-99,0,0,Struggling
3.0,8.0,67.0,7.0,3.0229544613106256,0,1,0,0,1,2,0,4.0,1,4.0,1,0,1,0,1.0,2 3 4 5,0,1,On Track
0.0,8.0,65.0,0.0,3.023768974453906,1,0,0,1,1,2,1,3.0,0,3.0,1,1,1,0,0.0,2 3 5,0,0,On Track
0.75,6.0,30.0,7.0,2.31714179933358,1,0,1,0,1,1,1,5.0,0,5.0,0,1,1,0,1.0,2 3 4 5,0,0,Struggling
1.0,5.0,30.0,7.0,2.574824139207701,0,0,0,1,1,2,0,7.0,1,6.0,0,1,1,0,1.0,1 3,0,0,Struggling
1.0,6.0,55.0,7.0,2.322843391336542,0,1,0,0,1,2,1,7.0,1,6.0,0,1,3,0,1.0,2 4 5,1,0,Struggling
1.875,6.0,50.0,5.0,2.3172898926323584,1,1,1,1,0,2,1,5.0,1,3.0,0,1,1,1,0.0,1 2 3 4 5,1,0,Struggling
4.5,10.5,60.0,7.0,2.181784524250278,0,1,1,1,1,2,1,6.0,0,5.0,0,1,1,1,1.0,1 2 3 4,0,0,Struggling
2.75,5.0,60.0,6.0,2.288411699370604,1,1,0,0,1,2,1,8.0,1,8.0,0,0,3,1,1.0,2 5,0,0,Struggling
